Name,SMILES,KOR Inhibitor,lb_prop
CHEMBL234926,C=CCO,0,"[0.1647, 17.2828, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 4.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 58.08, 2.4387774270626785, 2.4387774270626785, 1.1327243469445638, 1.1327243469445638, 0.4712493204298682, 0.4712493204298682, 0.12909944487358055, 0.12909944487358055, 0.0, 0.0, 58.041864812, -0.3, 3.7, 2.700000000000001, 1.7000000000000013, 25.573765976634522, 1.0, 1.0, 20.23]"
CHEMBL23499,CC(=O)N1CCN(C(=O)Cc2cccc([N+](=O)[O-])c2)C(CN2CC[C@H](O)C2)C1,1,"[0.2631999999999997, 101.61920000000005, 0.5789473684210527, 2.0, 2.0, 2.0, 0.0, 1.0, 2.0, 0.0, 6.0, 1.0, 28.0, 9.0, 2.0, 3.0, 5.0, 2.0, 2.0, 17.0, 390.4400000000002, 15.990017003985383, 15.990017003985383, 9.519448579067179, 9.519448579067179, 7.511852132023024, 7.511852132023024, 5.441581432873476, 5.441581432873476, 3.958135032169707, 3.958135032169707, 390.190319932, -2.5199999999999996, 20.220355828454835, 8.65871231788324, 4.8465346768886315, 163.21374298498787, 6.0, 1.0, 107.23]"
CHEMBL23535,CC(=O)N1CCN(C(=O)Cc2ccccc2)C(CN2CC[C@H](O)C2)C1,1,"[0.3549999999999996, 94.96480000000007, 0.5789473684210527, 2.0, 2.0, 2.0, 0.0, 1.0, 2.0, 0.0, 4.0, 1.0, 25.0, 6.0, 2.0, 3.0, 4.0, 2.0, 2.0, 17.0, 345.4430000000002, 14.803657096747324, 14.803657096747324, 9.02000980712413, 9.02000980712413, 7.070439402686491, 7.070439402686491, 5.163022213646148, 5.163022213646148, 3.7740048004630062, 3.7740048004630062, 345.20524172399996, -1.9199999999999995, 17.888704013186512, 7.9729880423180015, 4.581875817273331, 148.5607672624881, 4.0, 1.0, 64.09]"
CHEMBL23607,CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)C(CN2CC[C@H](O)C2)C1,1,"[1.3737999999999995, 99.96680000000005, 0.6, 2.0, 2.0, 2.0, 0.0, 1.0, 2.0, 0.0, 4.0, 1.0, 29.0, 9.0, 2.0, 3.0, 4.0, 2.0, 2.0, 17.0, 413.4400000000002, 16.36020024658538, 16.36020024658538, 9.747640119160929, 9.747640119160929, 7.779523337134314, 7.779523337134314, 5.601460160111248, 5.601460160111248, 3.9897221301640053, 3.9897221301640053, 413.192626352, -2.13, 21.575802404361777, 8.706448435658249, 5.478589625210126, 167.42231558566337, 4.0, 1.0, 64.09]"
CHEMBL23631,CC(=O)N1CCN(C(=O)Cc2ccc([S+](C)[O-])cc2)C(CN2CC[C@H](O)C2)C1,1,"[0.09240000000000098, 107.29720000000006, 0.6, 2.0, 2.0, 2.0, 0.0, 1.0, 4.0, 0.0, 5.0, 1.0, 28.0, 8.0, 2.0, 3.0, 5.0, 2.0, 2.0, 17.0, 407.53600000000023, 16.542803408485423, 17.35929998941315, 9.70973251200955, 11.267810716734472, 7.6829155391243145, 9.062568350379207, 5.575476726839001, 6.511496864335816, 3.9770862611135467, 4.496445662688519, 407.187877408, -1.6099999999999994, 21.107364351337935, 9.258456601122468, 5.25513076550239, 169.02010039246747, 5.0, 1.0, 87.15]"
CHEMBL2367892,CC(=O)N[C@@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)cc(O)cc3[C@@H](C(=O)O)NC2=O)O[C@@H](CO)[C@@H](O)[C@@H]1O,0,"[-1.957199999999984, 416.2330000000004, 0.3625, 7.0, 9.0, 8.0, 0.0, 7.0, 1.0, 17.0, 33.0, 24.0, 124.0, 44.0, 7.0, 16.0, 12.0, 3.0, 3.0, 78.0, 1767.4640000000006, 64.46709080676739, 65.9789486988043, 38.03818547772189, 38.79411442374033, 29.968764920822853, 30.783165174304063, 21.492502733733538, 22.08324186416761, 15.257967070348878, 15.727240814485324, 1765.4313814119985, -12.05, 88.26859018117051, 36.027009009137274, 17.909482594394273, 708.3353834967837, 33.0, 24.0, 662.4100000000003]"
CHEMBL2368861,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5.Cl,1,"[4.835600000000006, 137.44759999999997, 0.7931034482758621, 2.0, 7.0, 0.0, 0.0, 1.0, 1.0, 4.0, 5.0, 2.0, 35.0, 6.0, 2.0, 8.0, 4.0, 1.0, 5.0, 22.0, 504.1110000000003, 21.894448303708142, 22.710944884635868, 13.553134539386745, 13.553134539386745, 13.79486419769349, 13.79486419769349, 11.856819890287959, 11.856819890287959, 9.580256519994688, 9.580256519994688, 503.28023650399996, -1.01, 24.333765879690713, 7.093139576202734, 2.618900894138597, 215.51856971560218, 5.0, 2.0, 62.16]"
CHEMBL2369365,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](CCCN=C(N)N)C(N)=O,0,"[-5.2025999999999994, 358.9394000000005, 0.5737704918032787, 1.0, 1.0, 10.0, 0.0, 2.0, 1.0, 0.0, 16.0, 19.0, 95.0, 34.0, 1.0, 3.0, 42.0, 1.0, 1.0, 17.0, 1332.6290000000008, 54.72840817705804, 54.72840817705804, 31.77366985352352, 31.77366985352352, 23.695764089876903, 23.695764089876903, 15.407334380112017, 15.407334380112017, 10.15452384267207, 10.15452384267207, 1331.8050910519999, -10.019999999999998, 79.21905559755018, 41.543774058319855, 30.07996831937786, 552.9132125827343, 16.0, 19.0, 600.0499999999998]"
CHEMBL2369366,CC[C@H](C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(N)=O,1,"[-5.588799999999972, 393.7755000000006, 0.5970149253731343, 1.0, 1.0, 11.0, 0.0, 2.0, 1.0, 0.0, 18.0, 21.0, 104.0, 37.0, 1.0, 3.0, 48.0, 1.0, 1.0, 17.0, 1460.8040000000012, 60.11978413064733, 60.11978413064733, 35.121640848872794, 35.121640848872794, 26.04139533542287, 26.04139533542287, 16.987237314564446, 16.987237314564446, 11.18844734201608, 11.18844734201608, 1459.9000540559996, -10.589999999999996, 87.62812535929507, 46.82833280438885, 33.470894270604504, 606.1541402497786, 18.0, 21.0, 655.1699999999998]"
CHEMBL2369370,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O,0,"[-4.271900000000024, 285.71219999999954, 0.5306122448979592, 1.0, 1.0, 8.0, 0.0, 2.0, 1.0, 0.0, 13.0, 15.0, 76.0, 27.0, 1.0, 3.0, 32.0, 1.0, 1.0, 17.0, 1063.279999999999, 43.24951952993607, 43.24951952993607, 25.159249227086736, 25.159249227086736, 18.813983719650928, 18.813983719650928, 12.035847899345677, 12.035847899345677, 8.16486901119768, 8.16486901119768, 1062.6199160759998, -8.23, 62.06729123490974, 32.15846411435408, 22.898567140172812, 441.53603476278585, 13.0, 15.0, 477.4499999999999]"
CHEMBL2369408,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(N)=O,1,"[-6.128699999999953, 387.1248000000006, 0.5909090909090909, 2.0, 2.0, 11.0, 0.0, 2.0, 1.0, 0.0, 18.0, 20.0, 103.0, 37.0, 2.0, 4.0, 45.0, 2.0, 2.0, 22.0, 1444.7610000000002, 58.90386101933077, 58.90386101933077, 34.76320878408245, 34.76320878408245, 25.85926220331156, 25.85926220331156, 17.014155085461397, 17.014155085461397, 11.730895195032325, 11.730895195032325, 1443.8687539279995, -10.589999999999996, 84.82397031842484, 44.616035086476444, 31.049782249204096, 598.993338468448, 18.0, 20.0, 646.38]"
CHEMBL2373008,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(=O)O,0,"[-3.252499999999997, 397.7895000000006, 0.4857142857142857, 1.0, 1.0, 10.0, 2.0, 5.0, 1.0, 0.0, 17.0, 21.0, 106.0, 36.0, 3.0, 6.0, 44.0, 1.0, 1.0, 29.0, 1474.7420000000004, 59.70557056827424, 59.70557056827424, 35.29537638172389, 35.29537638172389, 26.374332551346484, 26.374332551346484, 17.53715834878048, 17.53715834878048, 12.114771037729398, 12.114771037729398, 1473.810570355999, -11.56, 83.38720296896733, 42.26943184605648, 27.242183006014766, 612.3175287358632, 17.0, 21.0, 616.56]"
CHEMBL2373009,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(=O)O,1,"[-3.7337999999999925, 385.93280000000055, 0.5, 1.0, 1.0, 10.0, 1.0, 4.0, 1.0, 0.0, 17.0, 20.0, 103.0, 35.0, 2.0, 5.0, 44.0, 1.0, 1.0, 26.0, 1435.7050000000004, 58.20557056827423, 58.20557056827423, 34.301359445867604, 34.301359445867604, 25.50043378659648, 25.50043378659648, 16.720852339492975, 16.720852339492975, 11.444156202237478, 11.444156202237478, 1434.7996713239993, -11.099999999999998, 82.5669160284925, 42.874984257193404, 29.182434403664697, 596.4267037831137, 17.0, 20.0, 600.77]"
CHEMBL2373012,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(=O)O,0,"[-1.6412000000000075, 426.8565000000006, 0.45454545454545453, 1.0, 1.0, 10.0, 2.0, 6.0, 1.0, 0.0, 17.0, 21.0, 113.0, 36.0, 3.0, 7.0, 46.0, 1.0, 1.0, 35.0, 1564.8670000000004, 63.66967218341198, 63.66967218341198, 37.83810515330706, 37.83810515330706, 28.348499725598426, 28.348499725598426, 19.006674663285132, 19.006674663285132, 13.20334482869421, 13.20334482869421, 1563.8575205479992, -12.34, 87.8811098605251, 44.49153370281938, 28.48835785761393, 653.739565056324, 17.0, 21.0, 616.56]"
CHEMBL2373013,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(=O)O,0,"[-1.1599000000000121, 438.7132000000006, 0.4430379746835443, 1.0, 1.0, 10.0, 3.0, 7.0, 1.0, 0.0, 17.0, 22.0, 116.0, 37.0, 4.0, 8.0, 46.0, 1.0, 1.0, 38.0, 1603.9040000000005, 65.16967218341199, 65.16967218341199, 38.83212208916335, 38.83212208916335, 29.22239849034843, 29.22239849034843, 19.822980672572648, 19.822980672572648, 13.873959664186135, 13.873959664186135, 1602.868419579999, -12.8, 88.76020566467173, 44.019304186622406, 26.94123526660381, 669.6303900090735, 17.0, 22.0, 632.35]"
CHEMBL2373014,NCCCC[C@H](NC(=O)[C@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,0,"[-3.05590000000001, 408.48050000000075, 0.4246575342465753, 1.0, 1.0, 10.0, 2.0, 6.0, 1.0, 0.0, 17.0, 21.0, 109.0, 36.0, 3.0, 7.0, 44.0, 1.0, 1.0, 35.0, 1508.7589999999998, 60.51497164503273, 60.51497164503273, 35.996664545997, 35.996664545997, 26.43450614571905, 26.43450614571905, 18.112702635298856, 18.112702635298856, 12.470927198649921, 12.470927198649921, 1507.7949202919992, -12.340000000000005, 83.92764248659532, 42.713868065525624, 27.195241925350572, 628.2797965987376, 17.0, 21.0, 616.56]"
CHEMBL238071,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,0,"[2.732400000000003, 208.05949999999947, 0.5813953488372093, 5.0, 6.0, 1.0, 1.0, 3.0, 2.0, 2.0, 10.0, 5.0, 55.0, 12.0, 6.0, 9.0, 6.0, 2.0, 3.0, 38.0, 753.9409999999998, 32.60000282737235, 32.60000282737235, 20.003628325973185, 20.003628325973185, 17.489680663024306, 17.489680663024306, 15.235358024343281, 15.235358024343281, 13.051925563629744, 13.051925563629744, 753.4101490999998, -3.9399999999999995, 36.68390970216425, 12.278612274173923, 4.51328494130083, 321.7902812657646, 10.0, 5.0, 164.82]"
CHEMBL2390967,CN(C(=O)Cc1ccccc1)[C@H]1C[C@]2(CCCO2)CC[C@@H]1N1CCCC1,1,"[3.2536000000000023, 103.06700000000008, 0.6818181818181818, 2.0, 3.0, 1.0, 0.0, 1.0, 1.0, 0.0, 3.0, 0.0, 26.0, 4.0, 2.0, 4.0, 4.0, 2.0, 3.0, 20.0, 356.5100000000002, 16.03055024930705, 16.03055024930705, 10.344877599586999, 10.344877599586999, 8.422616850953485, 8.422616850953485, 6.804702821052427, 6.804702821052427, 5.310245041383692, 5.310245041383692, 356.24637826400004, -1.3900000000000001, 17.99578411650556, 7.6928528799572655, 3.6738251396009107, 157.04771815921242, 3.0, 0.0, 32.78]"
CHEMBL24,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0,"[0.45210000000000006, 73.98090000000003, 0.5, 0.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 4.0, 3.0, 19.0, 5.0, 0.0, 1.0, 8.0, 0.0, 0.0, 6.0, 266.34099999999995, 11.42648240431471, 11.42648240431471, 6.385697080128181, 6.385697080128181, 4.814816657955223, 4.814816657955223, 2.505817681830794, 2.505817681830794, 1.5277985474625226, 1.5277985474625226, 266.163042564, -1.5899999999999999, 15.467438253877082, 7.759435821524982, 6.785046519560318, 113.30999399703728, 4.0, 3.0, 84.57999999999998]"
CHEMBL24035,C=CCN1CCN(C(c2ccccc2)c2ccc(C(=O)N(CC)CC)cc2)CC1,0,"[4.061600000000004, 120.18850000000006, 0.4, 1.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 3.0, 0.0, 29.0, 4.0, 1.0, 3.0, 8.0, 1.0, 1.0, 18.0, 391.55900000000025, 17.757596287542, 17.757596287542, 10.689635414906261, 10.689635414906261, 7.537923261804459, 7.537923261804459, 5.7986659828267735, 5.7986659828267735, 4.137487765996523, 4.137487765996523, 391.262362676, -2.4299999999999993, 21.282984546672207, 10.376281929242657, 5.140128059911893, 174.97833373765732, 3.0, 0.0, 26.79]"
CHEMBL241694,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0,"[3.8826000000000036, 90.49280000000006, 0.7619047619047619, 0.0, 4.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 23.0, 2.0, 0.0, 4.0, 0.0, 0.0, 3.0, 17.0, 312.4530000000001, 14.399067481404334, 14.399067481404334, 9.280285106980601, 9.280285106980601, 8.968300481421252, 8.968300481421252, 8.352348060820933, 8.352348060820933, 6.8124816859976, 6.8124816859976, 312.208930136, -1.07, 15.457260686118481, 4.728616582928779, 1.835105544595314, 139.2801469135596, 2.0, 1.0, 37.3]"
CHEMBL242273,C=CCc1ccc2c(c1)OCO2,0,"[2.1437999999999997, 46.46600000000003, 0.2, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 12.0, 2.0, 1.0, 2.0, 2.0, 0.0, 0.0, 7.0, 162.18799999999993, 6.747218001245873, 6.747218001245873, 3.8936824028870745, 3.8936824028870745, 2.6804129426028456, 2.6804129426028456, 1.817020300222732, 1.817020300222732, 1.234587120969507, 1.234587120969507, 162.06807956, -1.44, 7.2221089306880915, 2.8932518288935443, 1.1573671062393076, 71.42282785038365, 2.0, 0.0, 18.46]"
CHEMBL24441,CNCCc1ccccn1,0,"[0.8434999999999999, 41.86770000000002, 0.375, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 10.0, 2.0, 1.0, 1.0, 3.0, 0.0, 0.0, 5.0, 136.19799999999995, 6.170828234631557, 6.170828234631557, 3.4775876032785007, 3.4775876032785007, 2.1746283532071886, 2.1746283532071886, 1.3572884395960962, 1.3572884395960962, 0.7990780964900966, 0.7990780964900966, 136.100048384, -0.8900000000000001, 7.219769484083424, 4.011046940626403, 2.1504230342026096, 61.29573962724134, 2.0, 1.0, 24.92]"
CHEMBL245416,N[C@@H](Cn1ccc(=O)c(O)c1)C(=O)O,0,"[-1.0342000000000002, 47.97800000000001, 0.25, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 5.0, 3.0, 14.0, 6.0, 1.0, 1.0, 3.0, 0.0, 0.0, 6.0, 198.17799999999997, 7.251995494562277, 7.251995494562277, 3.8790277923899503, 3.8790277923899503, 2.835852987485473, 2.835852987485473, 1.6826577412788732, 1.6826577412788732, 0.9313183963449013, 0.9313183963449013, 198.0640568, -1.8199999999999998, 10.262101806239736, 3.9254643770472475, 2.332039674626311, 79.20725133172091, 5.0, 3.0, 105.55]"
CHEMBL248702,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,0,"[3.2459000000000024, 58.286700000000025, 0.5, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 16.0, 4.0, 0.0, 1.0, 4.0, 0.0, 0.0, 6.0, 231.26099999999997, 9.434858327348906, 9.434858327348906, 5.326801171181156, 5.326801171181156, 3.860986069143004, 3.860986069143004, 2.348783337280849, 2.348783337280849, 1.6488120337959362, 1.6488120337959362, 231.123484172, -1.0300000000000002, 13.036800267201068, 5.344160556818799, 3.8500658986092047, 93.66752419826337, 1.0, 1.0, 12.03]"
CHEMBL24944,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,0,"[4.932000000000001, 85.60200000000002, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 2.0, 19.0, 6.0, 0.0, 2.0, 2.0, 0.0, 0.0, 12.0, 449.92400000000004, 9.453456920129259, 14.211446537473373, 5.220745395920922, 7.599740204592979, 3.7447964245727112, 6.4304843813306105, 2.3748940778846133, 3.9658856085829477, 1.4707206502031158, 2.960293297319814, 446.81051479599995, -0.8500000000000003, 14.55684713918562, 6.0683344695081205, 3.58197313732315, 134.96170029272946, 2.0, 2.0, 49.33]"
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,0,"[1.3101, 44.71030000000002, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 3.0, 1.0, 13.0, 4.0, 0.0, 1.0, 2.0, 0.0, 0.0, 6.0, 180.15899999999996, 6.9813595436500515, 6.9813595436500515, 3.6174536478673316, 3.6174536478673316, 2.3949556783206725, 2.3949556783206725, 1.3711546649445037, 1.3711546649445037, 0.8871712192374142, 0.8871712192374142, 180.042258736, -1.8399999999999999, 9.249605734767023, 3.7092512583454584, 2.297415032519928, 74.75705264447721, 3.0, 1.0, 63.60000000000001]"
CHEMBL250699,COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,0,"[4.869500000000003, 96.65320000000001, 0.10526315789473684, 0.0, 0.0, 1.0, 1.0, 3.0, 1.0, 0.0, 4.0, 1.0, 25.0, 6.0, 1.0, 3.0, 5.0, 0.0, 0.0, 16.0, 357.7930000000001, 13.707110057571313, 14.463039003589769, 7.490201158729754, 7.868165631738981, 5.226254763976225, 5.6626905444482105, 3.567840437440505, 3.8198167527799898, 2.3015205227580027, 2.4275086804277453, 357.0767856719999, -2.919999999999999, 16.921050319532895, 7.31810862042364, 3.949518710412681, 149.67648810843895, 4.0, 1.0, 60.7]"
CHEMBL25230,C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(O)c2)C[C@H]1C,1,"[4.5442000000000045, 131.04330000000002, 0.4444444444444444, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 0.0, 4.0, 1.0, 32.0, 5.0, 1.0, 3.0, 8.0, 1.0, 1.0, 18.0, 435.6120000000002, 19.86794658985849, 19.86794658985849, 11.679065181946823, 11.679065181946823, 8.734389295738458, 8.734389295738458, 6.568504917469932, 6.568504917469932, 4.776573261150539, 4.776573261150539, 435.288577424, -2.6299999999999994, 24.021138137680097, 10.795184597994748, 5.222190438790729, 192.5024517186465, 4.0, 1.0, 47.019999999999996]"
CHEMBL252556,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,0,"[3.4623000000000026, 92.39680000000006, 0.6842105263157895, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 5.0, 1.0, 24.0, 5.0, 0.0, 1.0, 12.0, 0.0, 0.0, 6.0, 338.444, 15.15127456922089, 15.15127456922089, 8.802774318465564, 8.802774318465564, 6.130332184481032, 6.130332184481032, 4.429171406090724, 4.429171406090724, 2.966972129969615, 2.966972129969615, 338.20932406, -1.6199999999999999, 20.424682752457553, 11.025321894891684, 5.47814005137467, 144.26754028036808, 5.0, 1.0, 72.83000000000001]"
CHEMBL252557,O=C(O)CO,0,"[-0.9367000000000001, 14.7216, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 5.0, 3.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 76.051, 2.5097822626503263, 2.5097822626503263, 1.0975120995920222, 1.0975120995920222, 0.5518524262317721, 0.5518524262317721, 0.13526040055544503, 0.13526040055544503, 0.0, 0.0, 76.01604398799999, -0.5700000000000001, 4.43, 1.7215451895043727, 3.429999999999999, 28.854182746661948, 2.0, 2.0, 57.53]"
CHEMBL253376,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,0,"[4.558300000000004, 84.59440000000004, 0.5714285714285714, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 1.0, 18.0, 4.0, 0.0, 2.0, 3.0, 0.0, 1.0, 12.0, 376.13600000000025, 10.755184305396202, 13.927177383625612, 6.5130303687682485, 8.099026907882953, 5.167359536427814, 6.937371964394025, 3.797772152610386, 4.9116972487914135, 2.6884762888062608, 4.002185662022307, 373.99932284000005, -0.06000000000000011, 14.35123583728531, 6.39661329834759, 3.4875439429518957, 126.17992845963941, 2.0, 1.0, 29.259999999999998]"
CHEMBL254219,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0,"[3.2473000000000014, 191.2209999999994, 0.926829268292683, 4.0, 8.0, 0.0, 0.0, 0.0, 1.0, 0.0, 13.0, 5.0, 54.0, 13.0, 4.0, 8.0, 7.0, 3.0, 7.0, 36.0, 764.9500000000004, 32.586747302049076, 32.586747302049076, 20.839304328012698, 20.839304328012698, 18.73758598866053, 18.73758598866053, 15.858280555705047, 15.858280555705047, 12.78275084225939, 12.78275084225939, 764.434692108, -1.2300000000000002, 39.58921701472958, 14.857670767284963, 6.822362772765654, 318.5281908108477, 13.0, 5.0, 182.82999999999998]"
CHEMBL255067,O=C(N/N=C/c1ccccn1)c1ccc([N+](=O)[O-])cc1,0,"[1.7537, 72.39360000000002, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 1.0, 0.0, 5.0, 1.0, 20.0, 7.0, 1.0, 2.0, 4.0, 0.0, 0.0, 11.0, 270.248, 10.262538080598098, 10.262538080598098, 5.655208163881847, 5.655208163881847, 3.757713289194916, 3.757713289194916, 2.3909971308282674, 2.3909971308282674, 1.4084417778760563, 1.4084417778760563, 270.07529017999997, -3.09, 13.344207765672458, 6.186803382823607, 3.4517212807887554, 113.66784804754744, 5.0, 1.0, 97.49000000000001]"
CHEMBL25604,COc1cccc(CC(=O)N2CCN(C(C)=O)CC2CN2CC[C@H](O)C2)c1,1,"[0.36360000000000087, 101.51680000000005, 0.6, 2.0, 2.0, 2.0, 0.0, 1.0, 2.0, 0.0, 5.0, 1.0, 27.0, 7.0, 2.0, 3.0, 5.0, 2.0, 2.0, 17.0, 375.4690000000001, 16.13455511802156, 16.13455511802156, 9.543065845342884, 9.543065845342884, 7.436369862818262, 7.436369862818262, 5.454346807747174, 5.454346807747174, 3.960565862627692, 3.960565862627692, 375.215806408, -2.12, 19.63633769132653, 8.712171621828057, 4.9867853426381314, 160.03925460639155, 5.0, 1.0, 73.32000000000001]"
